area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	5:YES	6:NO
ALLPCTS	TO	503899	304940	0	59	22838	282043	233656	48387
ALLPCTS	ED	101263	107004	0	19	9788	97197	83015	14182
ALLPCTS	MV	402636	197936	0	40	13050	184846	150641	34205
PCT1101	MV	448	216	0	0	14	202	155	47
PCT1101	ED	114	93	0	0	9	84	73	11
PCT1101	TO	562	309	0	0	23	286	228	58
PCT1102	MV	774	370	0	0	15	355	251	104
PCT1102	ED	230	209	0	0	15	194	153	41
PCT1102	TO	1004	579	0	0	30	549	404	145
PCT1103	MV	749	373	0	0	19	354	272	82
PCT1103	ED	222	194	0	0	12	182	143	39
PCT1103	TO	971	567	0	0	31	536	415	121
PCT1104	MV	751	343	0	0	12	331	263	68
PCT1104	ED	267	169	0	0	16	153	122	31
PCT1104	TO	1018	512	0	0	28	484	385	99
PCT1106	MV	598	256	0	0	16	240	164	76
PCT1106	ED	173	149	0	1	11	137	109	28
PCT1106	TO	771	405	0	1	27	377	273	104
PCT1107	MV	612	288	0	0	14	274	187	87
PCT1107	ED	139	125	0	0	10	115	98	17
PCT1107	TO	751	413	0	0	24	389	285	104
PCT1108	MV	725	360	0	0	17	343	272	71
PCT1108	ED	198	159	0	0	15	144	119	25
PCT1108	TO	923	519	0	0	32	487	391	96
PCT1109	MV	653	285	0	0	12	273	184	89
PCT1109	ED	169	141	0	0	10	131	108	23
PCT1109	TO	822	426	0	0	22	404	292	112
PCT1111	MV	849	354	0	0	17	337	235	102
PCT1111	ED	197	189	0	0	13	176	141	35
PCT1111	TO	1046	543	0	0	30	513	376	137
PCT1112	MV	643	280	0	0	14	266	200	66
PCT1112	ED	159	119	0	0	7	112	96	16
PCT1112	TO	802	399	0	0	21	378	296	82
PCT1113	MV	675	287	0	0	15	272	191	81
PCT1113	ED	120	108	0	0	15	93	78	15
PCT1113	TO	795	395	0	0	30	365	269	96
PCT1114	MV	769	328	0	0	22	306	240	66
PCT1114	ED	222	167	0	0	19	148	130	18
PCT1114	TO	991	495	0	0	41	454	370	84
PCT1115	MV	743	296	0	0	16	280	202	78
PCT1115	ED	193	131	0	0	11	120	98	22
PCT1115	TO	936	427	0	0	27	400	300	100
PCT1116	MV	715	309	0	0	18	291	217	74
PCT1116	ED	216	197	0	0	17	180	158	22
PCT1116	TO	931	506	0	0	35	471	375	96
PCT1117	MV	665	259	0	0	14	245	184	61
PCT1117	ED	181	152	0	0	16	136	117	19
PCT1117	TO	846	411	0	0	30	381	301	80
PCT1118	MV	846	366	0	0	16	350	248	102
PCT1118	ED	219	164	0	0	15	149	119	30
PCT1118	TO	1065	530	0	0	31	499	367	132
PCT1119	MV	659	305	0	0	13	292	227	65
PCT1119	ED	138	117	0	0	12	105	96	9
PCT1119	TO	797	422	0	0	25	397	323	74
