area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	038:Yes	039:No
ALL	TO	481991	253583	-56	147	17208	236284	120199	116085
ALL	ED	481991	89756	-87	34	6558	83251	45230	38021
ALL	MV	481991	163827	31	113	10650	153033	74969	78064
PCT1101	ED	544	83	-1	0	2	82	44	38
PCT1101	MV	544	198	1	0	2	195	109	86
PCT1102	ED	964	188	1	0	11	176	88	88
PCT1102	MV	964	337	-2	0	17	322	145	177
PCT1103	ED	914	163	0	2	6	155	81	74
PCT1103	MV	914	348	0	1	15	332	154	178
PCT1104	ED	953	167	0	0	12	155	87	68
PCT1104	MV	953	292	1	0	13	278	165	113
PCT1106	ED	740	113	0	0	5	108	52	56
PCT1106	MV	740	231	-1	0	11	221	110	111
PCT1107	ED	721	101	0	0	9	92	58	34
PCT1107	MV	721	240	1	0	16	223	98	125
PCT1108	ED	882	156	0	0	20	136	79	57
PCT1108	MV	882	328	1	1	21	305	151	154
PCT1109	ED	758	124	-3	0	14	113	63	50
PCT1109	MV	758	265	3	0	22	240	123	117
PCT1111	ED	938	132	-2	0	13	121	72	49
PCT1111	MV	938	330	5	1	16	308	158	150
PCT1112	ED	702	96	2	1	5	88	54	34
PCT1112	MV	702	221	0	0	8	213	108	105
PCT1113	ED	701	82	-1	0	8	75	47	28
PCT1113	MV	701	272	0	1	26	245	129	116
PCT1114	ED	915	139	0	0	14	125	75	50
PCT1114	MV	915	280	1	1	13	265	137	128
PCT1115	ED	835	97	0	0	8	89	57	32
PCT1115	MV	835	279	-1	0	27	253	132	121
PCT1116	ED	842	141	-1	0	22	120	64	56
PCT1116	MV	842	275	0	0	21	254	145	109
PCT1117	ED	827	138	-1	0	17	122	66	56
PCT1117	MV	827	240	0	1	15	224	124	100
PCT1118	ED	974	158	2	0	13	143	78	65
PCT1118	MV	974	335	2	1	22	310	167	143
PCT1119	ED	745	97	-1	0	10	88	60	28
PCT1119	MV	745	274	-1	0	16	259	153	106
PCT1121	ED	653	104	0	0	7	97	43	54
PCT1121	MV	653	221	1	0	14	206	115	91
PCT1122	ED	607	69	0	0	8	61	39	22
PCT1122	MV	607	213	-1	0	14	200	84	116
PCT1123	ED	876	118	-1	1	10	108	60	48
PCT1123	MV	876	254	-2	0	9	247	130	117
PCT1124	ED	773	109	0	0	16	93	55	38
PCT1124	MV	773	200	-1	0	12	189	85	104
PCT1125	ED	987	80	-2	0	11	71	49	22
PCT1125	MV	987	329	-4	0	28	305	171	134
PCT1126	ED	900	92	-1	0	9	84	51	33
PCT1126	MV	900	292	-1	0	28	265	158	107
PCT1127	ED	875	141	-1	0	19	123	70	53
PCT1127	MV	875	277	-1	0	12	266	140	126
PCT1128	ED	813	104	0	0	1	103	58	45
PCT1128	MV	813	246	-1	1	15	231	112	119
PCT1129	ED	924	120	0	0	10	110	58	52
PCT1129	MV	924	274	2	0	11	261	139	122
PCT1131	ED	783	85	0	0	8	77	46	31
PCT1131	MV	783	288	0	0	24	264	132	132
PCT1132	ED	910	112	0	0	11	101	58	43
PCT1132	MV	910	324	-3	0	17	310	166	144
PCT1133	ED	826	99	0	0	8	91	50	41
PCT1133	MV	826	292	-2	0	13	281	146	135
PCT1134	ED	727	126	0	1	10	115	79	36
PCT1134	MV	727	241	-1	0	21	221	112	109
PCT1135	ED	511	71	-1	0	7	65	41	24
PCT1135	MV	511	217	2	1	19	195	98	97
PCT1136	ED	807	97	0	0	9	88	42	46
PCT1136	MV	807	287	1	0	11	275	143	132
PCT1141	ED	998	149	1	0	16	132	73	59
PCT1141	MV	998	368	0	0	18	350	201	149
PCT1142	ED	822	120	0	0	10	110	62	48
PCT1142	MV	822	266	0	0	15	251	139	112
PCT1143	ED	989	147	1	0	8	138	90	48
PCT1143	MV	989	311	2	0	28	281	165	116
PCT1144	ED	870	148	-2	0	5	145	86	59
PCT1144	MV	870	264	-1	0	17	248	137	111
PCT1145	ED	879	136	1	0	11	124	79	45
PCT1145	MV	879	370	-2	0	19	353	190	163
PCT1146	ED	971	124	0	0	8	116	66	50
PCT1146	MV	971	326	-1	0	21	306	172	134
PCT1147	ED	853	166	2	0	12	152	92	60
PCT1147	MV	853	279	1	0	15	263	151	112
PCT1148	ED	918	121	0	0	10	111	57	54
PCT1148	MV	918	314	0	0	27	287	142	145
PCT1149	ED	873	148	-2	0	7	143	91	52
PCT1149	MV	873	285	1	0	21	263	127	136
PCT1152	ED	838	125	-2	0	7	120	76	44
PCT1152	MV	838	286	0	0	17	269	142	127
PCT1153	ED	909	139	0	0	12	127	67	60
PCT1153	MV	909	306	2	0	16	288	168	120
PCT7001	ED	735	119	-1	0	8	112	65	47
PCT7001	MV	735	266	2	0	18	246	110	136
PCT7002	ED	641	132	0	0	7	125	73	52
PCT7002	MV	641	173	1	0	5	167	78	89
PCT7003	ED	864	188	0	0	13	175	90	85
PCT7003	MV	864	340	0	2	22	316	150	166
PCT7004	ED	835	175	0	0	8	167	82	85
PCT7004	MV	835	306	-1	1	9	297	154	143
PCT7005	ED	812	180	1	0	13	166	109	57
PCT7005	MV	812	295	1	0	10	284	137	147
PCT7006	ED	884	213	1	0	10	202	141	61
PCT7006	MV	884	290	-2	1	16	275	154	121
PCT7007	ED	916	233	-2	0	10	225	132	93
PCT7007	MV	916	323	-1	0	21	303	146	157
PCT7008	ED	861	187	0	0	9	178	94	84
PCT7008	MV	861	345	1	0	27	317	142	175
PCT7009	ED	864	133	-1	0	14	120	68	52
PCT7009	MV	864	312	-1	0	17	296	172	124
PCT7011	ED	976	141	0	0	22	119	73	46
PCT7011	MV	976	205	0	0	13	192	97	95
PCT7012	ED	1061	224	0	0	12	212	118	94
PCT7012	MV	1061	383	1	0	20	362	189	173
PCT7013	ED	805	132	0	0	7	125	69	56
PCT7013	MV	805	251	-2	0	8	245	119	126
PCT7014	ED	1213	188	-3	0	7	184	92	92
PCT7014	MV	1213	434	-1	0	21	414	205	209
PCT7015	MV	93	34	1	0	1	32	24	8
PCT7016	ED	891	112	0	0	18	94	58	36
PCT7016	MV	891	221	-1	0	19	203	91	112
PCT7017	ED	734	79	0	0	20	59	30	29
PCT7017	MV	734	167	-1	0	19	149	77	72
PCT7018	ED	908	88	-2	0	7	83	53	30
PCT7018	MV	908	343	2	0	25	316	181	135
PCT7019	ED	864	111	2	0	13	96	60	36
PCT7019	MV	864	349	-1	0	30	320	160	160
PCT7021	ED	927	129	1	0	17	111	69	42
PCT7021	MV	927	220	-3	0	18	205	120	85
PCT7022	ED	923	164	0	0	21	143	82	61
PCT7022	MV	923	270	3	1	23	243	129	114
PCT7023	ED	906	131	1	0	20	110	63	47
PCT7023	MV	906	301	-4	0	26	279	146	133
PCT7024	ED	386	30	0	0	6	24	14	10
PCT7024	MV	386	47	0	0	2	45	30	15
PCT7025	ED	448	66	2	0	9	55	33	22
PCT7025	MV	448	78	1	0	5	72	40	32
PCT7026	ED	971	90	0	0	15	75	39	36
PCT7026	MV	971	350	4	0	23	323	146	177
PCT7027	ED	845	136	-1	0	23	114	61	53
PCT7027	MV	845	271	2	1	23	245	132	113
PCT7028	ED	835	157	0	0	18	139	81	58
PCT7028	MV	835	180	-2	0	18	164	88	76
PCT7029	ED	855	115	0	0	13	102	53	49
PCT7029	MV	855	166	1	1	13	151	90	61
PCT7030	ED	729	94	-2	0	6	90	42	48
PCT7030	MV	729	277	3	0	19	255	137	118
PCT7031	ED	611	50	0	0	5	45	22	23
PCT7031	MV	611	224	3	0	19	202	115	87
PCT7032	ED	867	126	-1	0	27	100	62	38
PCT7032	MV	867	238	1	0	27	210	112	98
PCT7033	ED	765	135	0	0	22	113	66	47
PCT7033	MV	765	181	-1	0	19	163	89	74
PCT7034	ED	914	97	0	0	9	88	41	47
PCT7034	MV	914	154	1	0	21	132	73	59
PCT7035	ED	553	73	0	0	6	67	33	34
PCT7035	MV	553	170	0	0	12	158	75	83
PCT7036	ED	898	52	0	0	2	50	18	32
PCT7036	MV	898	265	0	0	22	243	136	107
PCT7037	ED	730	73	-1	1	14	59	43	16
PCT7037	MV	730	64	3	0	7	54	25	29
PCT7038	ED	880	84	0	0	14	70	39	31
PCT7038	MV	880	255	-1	0	24	232	115	117
PCT7039	ED	768	111	-1	0	10	102	53	49
PCT7039	MV	768	225	1	0	23	201	94	107
PCT7041	MV	60	24	0	0	0	24	11	13
PCT7042	ED	632	75	0	0	7	68	44	24
PCT7042	MV	632	191	2	1	20	168	92	76
PCT7043	ED	915	97	1	0	17	79	50	29
PCT7043	MV	915	282	2	0	18	262	161	101
PCT7044	ED	805	86	-1	0	17	70	33	37
PCT7044	MV	805	125	-1	0	11	115	51	64
PCT7045	ED	763	87	-1	0	11	77	46	31
PCT7045	MV	763	282	1	0	25	256	117	139
PCT7046	ED	385	54	0	0	3	51	26	25
PCT7046	MV	385	136	0	0	8	128	60	68
PCT7047	ED	781	68	-1	0	2	67	33	34
PCT7047	MV	781	298	1	0	18	279	141	138
PCT7048	ED	815	94	0	0	13	81	34	47
PCT7048	MV	815	248	-1	0	25	224	134	90
PCT7049	ED	751	108	0	0	14	94	46	48
PCT7049	MV	751	241	0	1	21	219	104	115
PCT7051	ED	839	70	-2	0	11	61	33	28
PCT7051	MV	839	302	2	0	23	277	130	147
PCT7052	ED	806	120	-1	0	7	114	57	57
PCT7052	MV	806	278	2	0	21	255	113	142
PCT7053	ED	548	44	0	0	5	39	23	16
PCT7053	MV	548	205	1	1	20	183	81	102
PCT7054	ED	1024	141	3	1	5	132	78	54
PCT7054	MV	1024	275	1	0	19	255	130	125
PCT7055	ED	699	83	-3	0	13	73	43	30
PCT7055	MV	699	256	-1	0	19	238	125	113
PCT7101	MV	141	83	0	0	10	73	49	24
PCT7201	ED	900	147	2	0	14	131	42	89
PCT7201	MV	900	333	-1	0	19	315	155	160
PCT7202	ED	830	138	0	0	9	129	53	76
PCT7202	MV	830	271	0	1	20	250	91	159
PCT7203	ED	867	174	-1	0	19	156	65	91
PCT7203	MV	867	243	3	0	13	227	103	124
PCT7204	ED	888	157	0	0	12	145	64	81
PCT7204	MV	888	340	-4	1	18	325	123	202
PCT7205	ED	847	183	0	1	5	177	78	99
PCT7205	MV	847	309	3	1	14	291	104	187
PCT7206	ED	375	88	0	0	5	83	44	39
PCT7206	MV	375	124	0	0	10	114	44	70
PCT7207	ED	744	119	-1	0	15	105	56	49
PCT7207	MV	744	231	0	1	17	213	83	130
PCT7208	ED	567	76	0	0	7	69	42	27
PCT7208	MV	567	206	0	0	17	189	80	109
PCT7209	ED	586	69	0	0	6	63	24	39
PCT7209	MV	586	326	1	1	24	300	94	206
