area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	042:Yes	043:No
ALL	TO	481991	253583	-56	191	12411	241037	164844	76193
ALL	ED	481991	89756	-87	65	4706	85072	57177	27895
ALL	MV	481991	163827	31	126	7705	155965	107667	48298
PCT1101	ED	544	83	-1	0	2	82	52	30
PCT1101	MV	544	198	1	0	4	193	135	58
PCT1102	ED	964	188	1	0	12	175	114	61
PCT1102	MV	964	337	-2	1	23	315	201	114
PCT1103	ED	914	163	0	0	6	157	111	46
PCT1103	MV	914	348	0	0	14	334	233	101
PCT1104	ED	953	167	0	0	4	163	93	70
PCT1104	MV	953	292	1	0	13	278	190	88
PCT1106	ED	740	113	0	0	2	111	77	34
PCT1106	MV	740	231	-1	2	13	217	144	73
PCT1107	ED	721	101	0	0	4	97	62	35
PCT1107	MV	721	240	1	1	6	232	157	75
PCT1108	ED	882	156	0	0	15	141	94	47
PCT1108	MV	882	328	1	0	14	313	211	102
PCT1109	ED	758	124	-3	0	7	120	72	48
PCT1109	MV	758	265	3	0	12	250	181	69
PCT1111	ED	938	132	-2	0	16	118	81	37
PCT1111	MV	938	330	5	1	10	314	229	85
PCT1112	ED	702	96	2	0	4	90	62	28
PCT1112	MV	702	221	0	0	15	206	142	64
PCT1113	ED	701	82	-1	0	3	80	59	21
PCT1113	MV	701	272	0	0	17	255	178	77
PCT1114	ED	915	139	0	0	11	128	89	39
PCT1114	MV	915	280	1	0	13	266	172	94
PCT1115	ED	835	97	0	0	6	91	67	24
PCT1115	MV	835	279	-1	1	22	257	167	90
PCT1116	ED	842	141	-1	0	12	130	71	59
PCT1116	MV	842	275	0	0	12	263	184	79
PCT1117	ED	827	138	-1	0	13	126	76	50
PCT1117	MV	827	240	0	0	12	228	158	70
PCT1118	ED	974	158	2	0	13	143	89	54
PCT1118	MV	974	335	2	0	17	316	213	103
PCT1119	ED	745	97	-1	0	5	93	68	25
PCT1119	MV	745	274	-1	0	16	259	178	81
PCT1121	ED	653	104	0	0	7	97	62	35
PCT1121	MV	653	221	1	0	6	214	147	67
PCT1122	ED	607	69	0	0	6	63	39	24
PCT1122	MV	607	213	-1	0	10	204	147	57
PCT1123	ED	876	118	-1	0	7	112	64	48
PCT1123	MV	876	254	-2	1	9	246	169	77
PCT1124	ED	773	109	0	0	13	96	66	30
PCT1124	MV	773	200	-1	1	15	185	137	48
PCT1125	ED	987	80	-2	0	9	73	43	30
PCT1125	MV	987	329	-4	0	15	318	226	92
PCT1126	ED	900	92	-1	0	7	86	61	25
PCT1126	MV	900	292	-1	1	18	274	186	88
PCT1127	ED	875	141	-1	0	11	131	83	48
PCT1127	MV	875	277	-1	0	10	268	194	74
PCT1128	ED	813	104	0	0	4	100	67	33
PCT1128	MV	813	246	-1	0	8	239	178	61
PCT1129	ED	924	120	0	0	12	108	76	32
PCT1129	MV	924	274	2	0	14	258	193	65
PCT1131	ED	783	85	0	0	5	80	54	26
PCT1131	MV	783	288	0	0	18	270	168	102
PCT1132	ED	910	112	0	0	6	106	67	39
PCT1132	MV	910	324	-3	0	21	306	214	92
PCT1133	ED	826	99	0	0	5	94	52	42
PCT1133	MV	826	292	-2	0	8	286	194	92
PCT1134	ED	727	126	0	1	8	117	83	34
PCT1134	MV	727	241	-1	0	10	232	164	68
PCT1135	ED	511	71	-1	0	3	69	52	17
PCT1135	MV	511	217	2	0	8	207	144	63
PCT1136	ED	807	97	0	0	7	90	59	31
PCT1136	MV	807	287	1	0	16	270	183	87
PCT1141	ED	998	149	1	0	9	139	92	47
PCT1141	MV	998	368	0	0	14	354	248	106
PCT1142	ED	822	120	0	0	3	117	81	36
PCT1142	MV	822	266	0	0	10	256	179	77
PCT1143	ED	989	147	1	0	8	138	97	41
PCT1143	MV	989	311	2	0	21	288	211	77
PCT1144	ED	870	148	-2	0	6	144	94	50
PCT1144	MV	870	264	-1	0	10	255	175	80
PCT1145	ED	879	136	1	1	7	127	90	37
PCT1145	MV	879	370	-2	0	14	358	257	101
PCT1146	ED	971	124	0	0	6	118	76	42
PCT1146	MV	971	326	-1	0	13	314	239	75
PCT1147	ED	853	166	2	0	13	151	107	44
PCT1147	MV	853	279	1	1	16	261	188	73
PCT1148	ED	918	121	0	1	7	113	80	33
PCT1148	MV	918	314	0	1	20	293	193	100
PCT1149	ED	873	148	-2	0	6	144	100	44
PCT1149	MV	873	285	1	0	14	270	190	80
PCT1152	ED	838	125	-2	0	6	121	88	33
PCT1152	MV	838	286	0	0	19	267	196	71
PCT1153	ED	909	139	0	1	5	133	79	54
PCT1153	MV	909	306	2	0	10	294	210	84
PCT7001	ED	735	119	-1	0	3	117	77	40
PCT7001	MV	735	266	2	2	16	246	159	87
PCT7002	ED	641	132	0	0	6	126	86	40
PCT7002	MV	641	173	1	0	6	166	96	70
PCT7003	ED	864	188	0	0	9	179	126	53
PCT7003	MV	864	340	0	1	19	320	216	104
PCT7004	ED	835	175	0	0	5	170	124	46
PCT7004	MV	835	306	-1	1	6	300	211	89
PCT7005	ED	812	180	1	0	8	171	125	46
PCT7005	MV	812	295	1	0	7	287	210	77
PCT7006	ED	884	213	1	0	13	199	140	59
PCT7006	MV	884	290	-2	0	16	276	175	101
PCT7007	ED	916	233	-2	0	10	225	167	58
PCT7007	MV	916	323	-1	0	12	312	210	102
PCT7008	ED	861	187	0	0	11	176	134	42
PCT7008	MV	861	345	1	0	22	322	238	84
PCT7009	ED	864	133	-1	0	6	128	84	44
PCT7009	MV	864	312	-1	0	10	303	187	116
PCT7011	ED	976	141	0	0	12	129	91	38
PCT7011	MV	976	205	0	0	5	200	132	68
PCT7012	ED	1061	224	0	0	1	223	129	94
PCT7012	MV	1061	383	1	1	17	364	262	102
PCT7013	ED	805	132	0	0	2	130	88	42
PCT7013	MV	805	251	-2	0	12	241	162	79
PCT7014	ED	1213	188	-3	0	7	184	117	67
PCT7014	MV	1213	434	-1	0	13	422	285	137
PCT7015	MV	93	34	1	0	1	32	25	7
PCT7016	ED	891	112	0	0	20	92	53	39
PCT7016	MV	891	221	-1	0	12	210	128	82
PCT7017	ED	734	79	0	2	16	61	35	26
PCT7017	MV	734	167	-1	0	11	157	99	58
PCT7018	ED	908	88	-2	0	5	85	59	26
PCT7018	MV	908	343	2	1	16	324	224	100
PCT7019	ED	864	111	2	0	6	103	64	39
PCT7019	MV	864	349	-1	1	19	330	217	113
PCT7021	ED	927	129	1	0	12	116	61	55
PCT7021	MV	927	220	-3	0	16	207	149	58
PCT7022	ED	923	164	0	0	19	145	93	52
PCT7022	MV	923	270	3	0	18	249	162	87
PCT7023	ED	906	131	1	1	13	116	62	54
PCT7023	MV	906	301	-4	1	11	293	181	112
PCT7024	ED	386	30	0	0	3	27	11	16
PCT7024	MV	386	47	0	0	2	45	28	17
PCT7025	ED	448	66	2	0	7	57	24	33
PCT7025	MV	448	78	1	0	3	74	37	37
PCT7026	ED	971	90	0	0	11	79	47	32
PCT7026	MV	971	350	4	0	16	330	245	85
PCT7027	ED	845	136	-1	0	14	123	79	44
PCT7027	MV	845	271	2	0	16	253	180	73
