area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	040:Yes	041:No
ALL	TO	481991	253583	-56	160	18122	235357	105746	129611
ALL	ED	481991	89756	-87	49	6852	82942	36729	46213
ALL	MV	481991	163827	31	111	11270	152415	69017	83398
PCT1101	ED	544	83	-1	0	3	81	35	46
PCT1101	MV	544	198	1	0	7	190	83	107
PCT1102	ED	964	188	1	0	10	177	58	119
PCT1102	MV	964	337	-2	0	25	314	98	216
PCT1103	ED	914	163	0	0	7	156	64	92
PCT1103	MV	914	348	0	0	20	328	158	170
PCT1104	ED	953	167	0	0	11	156	66	90
PCT1104	MV	953	292	1	0	21	270	128	142
PCT1106	ED	740	113	0	0	6	107	53	54
PCT1106	MV	740	231	-1	2	10	220	88	132
PCT1107	ED	721	101	0	0	9	92	45	47
PCT1107	MV	721	240	1	0	14	225	96	129
PCT1108	ED	882	156	0	1	19	136	78	58
PCT1108	MV	882	328	1	0	22	305	152	153
PCT1109	ED	758	124	-3	0	11	116	59	57
PCT1109	MV	758	265	3	1	20	241	101	140
PCT1111	ED	938	132	-2	0	15	119	52	67
PCT1111	MV	938	330	5	0	19	306	131	175
PCT1112	ED	702	96	2	0	7	87	35	52
PCT1112	MV	702	221	0	0	11	210	96	114
PCT1113	ED	701	82	-1	0	7	76	31	45
PCT1113	MV	701	272	0	0	16	256	101	155
PCT1114	ED	915	139	0	0	15	124	53	71
PCT1114	MV	915	280	1	0	17	262	128	134
PCT1115	ED	835	97	0	0	8	89	40	49
PCT1115	MV	835	279	-1	1	29	250	107	143
PCT1116	ED	842	141	-1	0	18	124	62	62
PCT1116	MV	842	275	0	0	30	245	101	144
PCT1117	ED	827	138	-1	0	22	117	66	51
PCT1117	MV	827	240	0	0	11	229	113	116
PCT1118	ED	974	158	2	0	17	139	69	70
PCT1118	MV	974	335	2	0	28	305	139	166
PCT1119	ED	745	97	-1	0	9	89	47	42
PCT1119	MV	745	274	-1	0	14	261	127	134
PCT1121	ED	653	104	0	0	7	97	31	66
PCT1121	MV	653	221	1	0	16	204	85	119
PCT1122	ED	607	69	0	0	9	60	26	34
PCT1122	MV	607	213	-1	0	19	195	70	125
PCT1123	ED	876	118	-1	0	15	104	45	59
PCT1123	MV	876	254	-2	0	10	246	116	130
PCT1124	ED	773	109	0	0	18	91	52	39
PCT1124	MV	773	200	-1	0	15	186	87	99
PCT1125	ED	987	80	-2	0	11	71	32	39
PCT1125	MV	987	329	-4	0	31	302	136	166
PCT1126	ED	900	92	-1	0	9	84	37	47
PCT1126	MV	900	292	-1	0	25	268	152	116
PCT1127	ED	875	141	-1	0	15	127	50	77
PCT1127	MV	875	277	-1	0	11	267	105	162
PCT1128	ED	813	104	0	0	5	99	40	59
PCT1128	MV	813	246	-1	0	20	227	98	129
PCT1129	ED	924	120	0	0	11	109	52	57
PCT1129	MV	924	274	2	0	16	256	100	156
PCT1131	ED	783	85	0	0	7	78	42	36
PCT1131	MV	783	288	0	0	23	265	126	139
PCT1132	ED	910	112	0	0	10	102	53	49
PCT1132	MV	910	324	-3	0	19	308	126	182
